Tiempo(ms),Setpoint(cm),Altura(cm),PWM
55881,15.00,17.39,110.00
55901,15.00,17.72,110.00
55921,15.00,17.94,110.00
55941,15.00,17.91,124.08
55961,15.00,17.89,122.25
55981,15.00,17.58,181.51
56001,15.00,17.15,205.99
56021,15.00,16.42,220.00
56041,15.00,15.81,220.00
56061,15.00,15.38,209.57
56081,15.00,15.08,184.69
56101,15.00,14.88,167.27
56121,15.00,14.63,175.96
56141,15.00,14.45,161.42
56161,15.00,14.43,130.37
56181,15.00,14.52,110.00
56201,15.00,14.58,113.60
56221,15.00,14.63,117.26
56241,15.00,14.66,118.78
56261,15.00,14.90,110.00
56281,15.00,15.07,110.00
56301,15.00,15.18,110.00
56321,15.00,15.47,110.00
56341,15.00,15.67,110.00
56361,15.00,15.92,110.00
56381,15.00,16.09,110.00
56401,15.00,16.22,110.00
56421,15.00,16.40,110.00
56441,15.00,16.64,110.00
56461,15.00,16.80,110.00
56481,15.00,16.92,110.00
56501,15.00,17.00,110.00
56521,15.00,17.06,110.00
56541,15.00,16.57,218.45
56561,15.00,15.91,220.00
56581,15.00,15.46,215.64
56601,15.00,15.03,210.86
56621,15.00,14.33,220.00
56641,15.00,13.85,220.00
56661,15.00,13.51,196.66
56681,15.00,13.38,155.00
56701,15.00,13.39,126.62
56721,15.00,13.41,126.32
56741,15.00,13.81,110.00
56761,15.00,14.08,110.00
56781,15.00,14.49,110.00
56801,15.00,14.88,110.00
56821,15.00,15.26,110.00
56841,15.00,15.63,110.00
56861,15.00,15.99,110.00
56881,15.00,16.25,110.00
56901,15.00,16.43,110.00
56921,15.00,16.55,110.00
56941,15.00,16.75,110.00
56961,15.00,17.07,110.00
56981,15.00,17.50,110.00
57001,15.00,18.08,110.00
57021,15.00,18.49,110.00
57041,15.00,18.49,116.07
57061,15.00,18.39,135.98
57081,15.00,18.04,188.78
57101,15.00,17.78,169.05
57121,15.00,17.29,216.83
57141,15.00,16.95,188.42
57161,15.00,16.71,169.57
57181,15.00,16.33,198.14
57201,15.00,15.64,220.00
57221,15.00,15.15,220.00
57241,15.00,14.71,214.00
57261,15.00,14.40,188.30
57281,15.00,14.39,128.56
57301,15.00,14.39,127.98
57321,15.00,14.49,110.00
57341,15.00,14.56,111.67
57361,15.00,14.72,110.00
57381,15.00,15.04,110.00
57401,15.00,15.37,110.00
57421,15.00,15.60,110.00
57441,15.00,15.76,110.00
57461,15.00,16.09,110.00
57481,15.00,16.43,110.00
57501,15.00,16.66,110.00
57521,15.00,16.92,110.00
57541,15.00,17.39,110.00
57561,15.00,17.81,110.00
57581,15.00,18.11,110.00
57601,15.00,18.51,110.00
57621,15.00,18.80,110.00
57641,15.00,18.80,115.15
57661,15.00,18.61,153.86
57681,15.00,18.19,201.26
57701,15.00,17.78,198.62
57721,15.00,16.87,220.00
57741,15.00,16.23,220.00
57761,15.00,15.67,220.00
57781,15.00,14.90,220.00
57801,15.00,14.35,220.00
57821,15.00,13.97,203.79
57841,15.00,13.88,146.10
57861,15.00,14.03,110.00
57881,15.00,14.24,110.00
57901,15.00,14.49,110.00
57921,15.00,14.67,110.00
57941,15.00,15.00,110.00
57961,15.00,15.35,110.00
57981,15.00,15.58,110.00
58001,15.00,15.96,110.00
58021,15.00,16.33,110.00
58041,15.00,16.69,110.00
58061,15.00,17.03,110.00
58081,15.00,17.27,110.00
58101,15.00,17.44,110.00
58121,15.00,17.56,110.00
58141,15.00,17.74,110.00
58161,15.00,17.96,110.00
58181,15.00,18.12,110.00
58201,15.00,18.23,110.00
58221,15.00,18.30,110.00
58241,15.00,18.35,110.00
58261,15.00,18.29,129.04
58281,15.00,18.06,164.06
58301,15.00,17.38,220.00
58321,15.00,16.69,220.00
58341,15.00,15.89,220.00
58361,15.00,15.16,220.00
58381,15.00,14.64,220.00
58401,15.00,14.06,220.00
58421,15.00,13.66,208.82
58441,15.00,13.38,185.38
58461,15.00,13.29,147.05
58481,15.00,13.33,121.00
58501,15.00,13.54,110.00
58521,15.00,13.79,110.00
58541,15.00,13.97,110.00
58561,15.00,14.30,110.00
58581,15.00,14.64,110.00
58601,15.00,15.19,110.00
58621,15.00,15.79,110.00
58641,15.00,16.41,110.00
58661,15.00,17.13,110.00
58681,15.00,17.63,110.00
58701,15.00,18.17,110.00
58721,15.00,18.85,110.00
58741,15.00,19.32,110.00
58761,15.00,19.65,110.00
58781,15.00,19.78,110.00
58801,15.00,19.68,132.77
58821,15.00,19.52,146.89
58841,15.00,19.40,137.17
58861,15.00,19.32,130.36
58881,15.00,18.97,184.04
58901,15.00,18.63,183.71
58921,15.00,18.40,163.88
58941,15.00,18.04,188.62
58961,15.00,17.37,220.00
58981,15.00,16.57,220.00
59001,15.00,15.91,220.00
59021,15.00,15.45,216.03
59041,15.00,15.12,189.12
59061,15.00,14.61,220.00
59081,15.00,14.26,197.99
59101,15.00,14.18,141.71
59121,15.00,14.24,114.41
59141,15.00,14.29,117.98
59161,15.00,14.74,110.00
59181,15.00,15.16,110.00
59201,15.00,15.66,110.00
59221,15.00,16.12,110.00
59241,15.00,16.64,110.00
59261,15.00,17.00,110.00
59281,15.00,17.34,110.00
59301,15.00,17.59,110.00
59321,15.00,17.85,110.00
59341,15.00,18.04,110.00
59361,15.00,18.27,110.00
59381,15.00,18.33,110.00
59401,15.00,18.47,110.00
59421,15.00,18.67,110.00
59441,15.00,18.81,110.00
59461,15.00,18.71,135.36
59481,15.00,18.64,129.55
59501,15.00,18.49,145.30
59521,15.00,18.29,156.57
59541,15.00,17.97,182.44
59561,15.00,17.73,164.47
59581,15.00,17.36,192.61
59601,15.00,16.57,220.00
59621,15.00,15.81,220.00
59641,15.00,15.09,220.00
59661,15.00,14.59,220.00
59681,15.00,14.24,196.59
59701,15.00,14.00,176.19
59721,15.00,13.83,161.91
59741,15.00,13.89,115.38
59761,15.00,13.93,117.85
59781,15.00,14.38,110.00
59801,15.00,14.70,110.00
59821,15.00,15.24,110.00
59841,15.00,15.62,110.00
59861,15.00,16.09,110.00
59881,15.00,16.52,110.00
59901,15.00,16.81,110.00
59921,15.00,17.22,110.00
59941,15.00,17.50,110.00
59961,15.00,17.69,110.00
59981,15.00,17.83,110.00
60001,15.00,18.03,110.00
60021,15.00,18.26,110.00
60041,15.00,18.42,110.00
60061,15.00,18.64,110.00
60081,15.00,18.78,110.00
60101,15.00,18.79,114.06
60121,15.00,18.60,152.98
60141,15.00,18.37,161.90
60161,15.00,18.12,168.38
60181,15.00,17.74,192.99
60201,15.00,16.73,220.00
60221,15.00,15.74,220.00
60241,15.00,14.94,220.00
60261,15.00,14.38,220.00
60281,15.00,13.99,205.25
60301,15.00,13.72,182.48
60321,15.00,13.81,110.00
60341,15.00,13.98,110.00
60361,15.00,14.10,110.00
60381,15.00,14.29,110.00
60401,15.00,14.63,110.00
60421,15.00,15.19,110.00
60441,15.00,15.58,110.00
60461,15.00,15.85,110.00
60481,15.00,16.04,110.00
60501,15.00,16.28,110.00
60521,15.00,16.55,110.00
60541,15.00,16.84,110.00
60561,15.00,17.05,110.00
60581,15.00,17.19,110.00
60601,15.00,17.39,110.00
60621,15.00,17.52,110.00
60641,15.00,17.62,110.00
60661,15.00,17.68,110.00
60681,15.00,17.73,110.00
60701,15.00,17.67,130.95
60721,15.00,17.32,188.71
60741,15.00,16.86,211.11
60761,15.00,16.33,220.00
60781,15.00,15.85,218.33
60801,15.00,15.20,220.00
60821,15.00,14.56,220.00
60841,15.00,14.11,216.43
60861,15.00,13.80,190.31
60881,15.00,13.76,135.50
60901,15.00,13.73,132.18
60921,15.00,13.82,110.00
60941,15.00,13.88,115.10
60961,15.00,14.25,110.00
60981,15.00,14.81,110.00
61001,15.00,15.21,110.00
61021,15.00,15.80,110.00
61041,15.00,16.22,110.00
61061,15.00,16.61,110.00
61081,15.00,16.88,110.00
61101,15.00,17.07,110.00
61121,15.00,17.30,110.00
61141,15.00,17.66,110.00
61161,15.00,17.90,110.00
61181,15.00,18.17,110.00
61201,15.00,18.36,110.00
61221,15.00,18.49,110.00
61241,15.00,18.49,115.84
61261,15.00,18.49,116.85
61281,15.00,18.48,116.52
61301,15.00,18.29,154.90
61321,15.00,18.06,162.41
61341,15.00,17.80,169.98
61361,15.00,16.78,220.00
61381,15.00,16.05,220.00
61401,15.00,15.34,220.00
61421,15.00,14.56,220.00
61441,15.00,14.01,220.00
61461,15.00,13.62,204.97
61481,15.00,13.35,182.53
61501,15.00,13.16,166.82
61521,15.00,13.14,133.91
61541,15.00,13.51,110.00
61561,15.00,13.88,110.00
61581,15.00,14.24,110.00
61601,15.00,14.70,110.00
61621,15.00,15.03,110.00
61641,15.00,15.46,110.00
61661,15.00,15.77,110.00
61681,15.00,16.19,110.00
61701,15.00,16.59,110.00
61721,15.00,17.25,110.00
61741,15.00,17.81,110.00
61761,15.00,18.30,110.00
61781,15.00,18.64,110.00
61801,15.00,18.88,110.00
61821,15.00,19.05,110.00
61841,15.00,19.07,110.00
61861,15.00,18.80,170.33
61881,15.00,18.51,172.97
61901,15.00,18.31,156.25
61921,15.00,18.16,145.59
61941,15.00,17.87,175.71
61961,15.00,17.56,179.52
61981,15.00,17.35,161.57
62001,15.00,16.66,220.00
62021,15.00,16.08,220.00
62041,15.00,15.68,203.87
62061,15.00,15.39,180.20
62081,15.00,14.98,206.43
62101,15.00,14.91,139.73
62121,15.00,14.64,178.11
62141,15.00,14.67,119.90
62161,15.00,14.80,110.00
62181,15.00,15.20,110.00
62201,15.00,15.59,110.00
62221,15.00,16.36,110.00
62241,15.00,16.90,110.00
62261,15.00,17.28,110.00
62281,15.00,17.55,110.00
62301,15.00,17.73,110.00
62321,15.00,17.67,130.83
62341,15.00,17.71,110.00
62361,15.00,17.65,129.69
62381,15.00,17.61,126.16
62401,15.00,17.58,123.69
62421,15.00,17.65,110.00
62441,15.00,17.71,110.00
62461,15.00,17.75,110.00
62481,15.00,17.68,131.67
62501,15.00,17.63,127.53
62521,15.00,17.59,124.63
62541,15.00,17.05,220.00
62561,15.00,16.25,220.00
62581,15.00,15.69,220.00
62601,15.00,15.19,220.00
62621,15.00,14.94,173.55
62641,15.00,14.67,180.09
62661,15.00,14.48,164.05
62681,15.00,14.24,173.70
62701,15.00,14.17,138.97
62721,15.00,14.13,135.27
62741,15.00,14.52,110.00
62761,15.00,14.80,110.00
62781,15.00,14.99,110.00
62801,15.00,15.12,110.00
62821,15.00,15.22,110.00
62841,15.00,15.49,110.00
62861,15.00,15.69,110.00
62881,15.00,15.93,110.00
62901,15.00,16.09,110.00
62921,15.00,16.52,110.00
62941,15.00,16.82,110.00
62961,15.00,17.13,110.00
62981,15.00,17.44,110.00
63001,15.00,17.66,110.00
63021,15.00,17.81,110.00
63041,15.00,17.62,155.03
63061,15.00,17.49,144.12
63081,15.00,16.98,220.00
63101,15.00,16.52,213.30
63121,15.00,16.19,186.22
63141,15.00,15.97,167.27
63161,15.00,15.49,217.68
63181,15.00,15.16,190.08
63201,15.00,14.92,171.80
63221,15.00,14.76,157.98
63241,15.00,14.64,148.31
63261,15.00,14.56,140.49
63281,15.00,14.72,110.00
63301,15.00,14.83,110.00
63321,15.00,15.01,110.00
63341,15.00,15.14,110.00
63361,15.00,15.23,110.00
63381,15.00,15.29,111.05
63401,15.00,15.34,113.61
63421,15.00,15.37,116.43
63441,15.00,15.60,110.00
63461,15.00,15.87,110.00
63481,15.00,16.27,110.00
63501,15.00,16.54,110.00
63521,15.00,16.74,110.00
63541,15.00,16.67,134.45
63561,15.00,16.62,130.22
63581,15.00,16.58,127.26
63601,15.00,16.24,189.90
63621,15.00,15.89,190.71
63641,15.00,15.65,170.65
63661,15.00,15.48,156.61
63681,15.00,15.15,190.63
63701,15.00,14.81,192.02
63721,15.00,14.47,193.25
63741,15.00,14.24,173.50
63761,15.00,14.07,159.68
63781,15.00,13.95,150.01
63801,15.00,13.98,122.36
63821,15.00,14.20,110.00
63841,15.00,14.36,110.00
63861,15.00,14.58,110.00
63881,15.00,14.84,110.00
63901,15.00,14.91,110.00
63921,15.00,15.07,110.00
63941,15.00,15.28,110.00
63961,15.00,15.43,110.00
63981,15.00,15.54,110.00
64001,15.00,15.72,110.00
64021,15.00,15.84,110.00
64041,15.00,15.94,110.00
64061,15.00,16.21,110.00
64081,15.00,16.40,110.00
64101,15.00,16.43,114.53
64121,15.00,16.45,116.27
64141,15.00,16.46,118.54
64161,15.00,15.94,220.00
64181,15.00,15.58,195.33
64201,15.00,14.93,220.00
64221,15.00,14.38,220.00
64241,15.00,13.78,220.00
64261,15.00,13.36,212.23
64281,15.00,13.06,187.77
64301,15.00,12.86,170.66
64321,15.00,12.92,115.89
64341,15.00,13.15,110.00
64361,15.00,13.52,110.00
64381,15.00,13.99,110.00
64401,15.00,14.32,110.00
64421,15.00,14.65,110.00
64441,15.00,15.09,110.00
64461,15.00,15.41,110.00
64481,15.00,15.63,110.00
64501,15.00,16.10,110.00
64521,15.00,16.62,110.00
64541,15.00,16.99,110.00
64561,15.00,17.24,110.00
64581,15.00,17.52,110.00
64601,15.00,17.81,110.00
64621,15.00,18.11,110.00
64641,15.00,18.31,110.00
64661,15.00,18.46,110.00
64681,15.00,18.56,110.00
64701,15.00,18.44,139.37
64721,15.00,18.07,191.90
64741,15.00,17.49,220.00
64761,15.00,16.98,220.00
64781,15.00,16.30,220.00
64801,15.00,15.51,220.00
64821,15.00,14.88,220.00
64841,15.00,14.34,220.00
64861,15.00,13.96,202.49
64881,15.00,13.70,180.43
64901,15.00,13.69,129.50
64921,15.00,13.69,127.86
64941,15.00,14.00,110.00
64961,15.00,14.22,110.00
64981,15.00,14.58,110.00
65001,15.00,14.95,110.00
65021,15.00,15.41,110.00
65041,15.00,15.74,110.00
65061,15.00,16.17,110.00
65081,15.00,16.58,110.00
65101,15.00,16.96,110.00
65121,15.00,17.22,110.00
65141,15.00,17.50,110.00
65161,15.00,17.89,110.00
65181,15.00,18.17,110.00
65201,15.00,18.46,110.00
65221,15.00,18.66,110.00
65241,15.00,18.70,110.00
65261,15.00,18.83,110.00
65281,15.00,18.92,110.00
65301,15.00,18.69,160.15
65321,15.00,18.44,166.78
65341,15.00,17.96,212.38
65361,15.00,16.99,220.00
65381,15.00,16.10,220.00
65401,15.00,15.20,220.00
65421,15.00,14.56,220.00
65441,15.00,14.01,220.00
65461,15.00,13.62,204.86
65481,15.00,13.35,182.36
65501,15.00,13.16,166.61
65521,15.00,13.03,155.59
65541,15.00,13.33,110.00
65561,15.00,13.97,110.00
65581,15.00,14.41,110.00
65601,15.00,14.82,110.00
65621,15.00,15.32,110.00
65641,15.00,15.67,110.00
65661,15.00,16.13,110.00
65681,15.00,16.45,110.00
65701,15.00,16.86,110.00
65721,15.00,17.25,110.00
65741,15.00,17.62,110.00
65761,15.00,17.98,110.00
65781,15.00,18.51,110.00
65801,15.00,18.89,110.00
65821,15.00,19.15,110.00
65841,15.00,19.24,110.00
65861,15.00,19.20,121.18
65881,15.00,18.89,176.37
65901,15.00,18.57,178.12
65921,15.00,18.26,179.59
65941,15.00,18.03,162.07
65961,15.00,17.57,209.31
65981,15.00,16.83,220.00
66001,15.00,16.20,220.00
66021,15.00,15.44,220.00
66041,15.00,14.84,220.00
66061,15.00,14.41,210.25
66081,15.00,14.12,185.57
66101,15.00,13.99,152.64
66121,15.00,13.90,145.05
66141,15.00,13.93,118.87
66161,15.00,13.96,121.16
66181,15.00,14.09,110.00
66201,15.00,14.60,110.00
66221,15.00,15.27,110.00
66241,15.00,15.85,110.00
66261,15.00,16.45,110.00
66281,15.00,16.96,110.00
66301,15.00,17.32,110.00
66321,15.00,17.67,110.00
66341,15.00,17.91,110.00
66361,15.00,18.18,110.00
66381,15.00,18.27,110.00
66401,15.00,18.43,110.00
66421,15.00,18.44,112.58
66441,15.00,18.46,112.35
66461,15.00,18.47,113.20
66481,15.00,18.48,113.80
66501,15.00,18.38,135.08
66521,15.00,18.31,129.35
66541,15.00,17.87,204.67
66561,15.00,17.25,220.00
66581,15.00,16.81,207.51
66601,15.00,16.29,220.00
66621,15.00,15.61,220.00
66641,15.00,15.03,220.00
66661,15.00,14.45,220.00
66681,15.00,14.04,208.28
66701,15.00,13.75,184.40
66721,15.00,13.55,167.70
66741,15.00,13.90,110.00
66761,15.00,14.16,110.00
66781,15.00,14.54,110.00
66801,15.00,14.81,110.00
66821,15.00,15.21,110.00
66841,15.00,15.80,110.00
66861,15.00,16.32,110.00
66881,15.00,16.77,110.00
66901,15.00,17.28,110.00
66921,15.00,17.93,110.00
66941,15.00,18.48,110.00
66961,15.00,18.87,110.00
66981,15.00,19.24,110.00
67001,15.00,19.49,110.00
67021,15.00,19.58,110.00
67041,15.00,19.83,110.00
67061,15.00,19.62,154.48
67081,15.00,19.47,143.22
67101,15.00,19.36,134.29
67121,15.00,19.29,128.04
67141,15.00,19.14,142.44
67161,15.00,18.94,153.78
67181,15.00,18.70,161.96
67201,15.00,17.93,220.00
67221,15.00,17.08,220.00
67241,15.00,16.38,220.00
67261,15.00,15.77,220.00
67281,15.00,15.07,220.00
67301,15.00,14.58,220.00
67321,15.00,14.23,194.68
67341,15.00,13.99,174.57
67361,15.00,13.90,144.84
67381,15.00,14.04,110.00
67401,15.00,14.25,110.00
67421,15.00,14.92,110.00
67441,15.00,15.70,110.00
67461,15.00,16.24,110.00
67481,15.00,16.72,110.00
67501,15.00,17.06,110.00
67521,15.00,17.29,110.00
67541,15.00,17.46,110.00
67561,15.00,17.57,110.00
67581,15.00,17.65,110.00
67601,15.00,17.71,110.00
67621,15.00,17.75,110.00
67641,15.00,17.97,110.00
67661,15.00,18.12,110.00
67681,15.00,18.23,110.00
67701,15.00,18.30,110.00
67721,15.00,18.06,163.29
67741,15.00,17.49,220.00
67761,15.00,17.08,199.36
67781,15.00,16.80,175.79
67801,15.00,16.39,202.08
67821,15.00,15.79,220.00
67841,15.00,15.37,206.88
67861,15.00,15.07,182.37
67881,15.00,14.76,187.14
67901,15.00,14.54,168.83
67921,15.00,14.49,135.13
67941,15.00,14.66,110.00
67961,15.00,14.68,120.48
67981,15.00,14.80,110.00
68001,15.00,14.89,110.00
68021,15.00,14.95,111.60
68041,15.00,15.20,110.00
68061,15.00,15.48,110.00
68081,15.00,15.89,110.00
68101,15.00,16.18,110.00
68121,15.00,16.38,110.00
68141,15.00,16.52,110.00
68161,15.00,16.62,110.00
68181,15.00,16.68,110.00
68201,15.00,16.63,130.61
68221,15.00,16.59,127.39
68241,15.00,16.45,147.05
68261,15.00,16.36,139.16
68281,15.00,16.29,133.64
68301,15.00,16.25,129.77
68321,15.00,16.21,127.05
68341,15.00,15.88,188.83
68361,15.00,15.64,169.18
68381,15.00,15.37,177.35
68401,15.00,14.97,204.22
68421,15.00,14.50,217.30
68441,15.00,14.18,190.37
68461,15.00,13.95,171.53
68481,15.00,13.79,158.34
68501,15.00,13.86,112.58
68521,15.00,13.91,116.63
68541,15.00,13.95,119.47
68561,15.00,13.97,121.46
68581,15.00,14.20,110.00
68601,15.00,14.36,110.00
68621,15.00,14.37,123.51
68641,15.00,14.48,110.00
68661,15.00,14.76,110.00
68681,15.00,14.96,110.00
68701,15.00,15.11,110.00
68721,15.00,15.20,110.00
68741,15.00,15.28,110.00
68761,15.00,15.43,110.00
68781,15.00,15.54,110.00
68801,15.00,15.83,110.00
68821,15.00,16.13,110.00
68841,15.00,16.35,110.00
68861,15.00,16.50,110.00
68881,15.00,15.75,220.00
68901,15.00,15.24,220.00
68921,15.00,14.87,196.59
68941,15.00,14.44,211.98
68961,15.00,14.03,207.55
68981,15.00,13.75,183.83
69001,15.00,13.44,189.16
69021,15.00,13.22,171.24
69041,15.00,13.07,158.71
69061,15.00,13.36,110.00
69081,15.00,13.67,110.00
69101,15.00,13.99,110.00
69121,15.00,14.21,110.00
69141,15.00,14.48,110.00
69161,15.00,14.98,110.00
69181,15.00,15.32,110.00
69201,15.00,15.57,110.00
69221,15.00,15.85,110.00
69241,15.00,16.25,110.00
69261,15.00,16.73,110.00
69281,15.00,17.06,110.00
69301,15.00,17.30,110.00
69321,15.00,17.47,110.00
69341,15.00,17.67,110.00
69361,15.00,17.82,110.00
69381,15.00,17.83,114.15
69401,15.00,17.43,197.32
69421,15.00,17.15,175.14
69441,15.00,16.84,179.46
69461,15.00,16.52,183.78
69481,15.00,16.20,184.98
69501,15.00,15.97,167.28
69521,15.00,15.21,220.00
69541,15.00,14.47,220.00
69561,15.00,13.95,220.00
69581,15.00,13.58,199.83
69601,15.00,13.43,157.81
69621,15.00,13.51,112.48
69641,15.00,13.56,116.84
69661,15.00,14.33,110.00
69681,15.00,14.88,110.00
69701,15.00,15.25,110.00
69721,15.00,15.52,110.00
69741,15.00,16.12,110.00
69761,15.00,16.54,110.00
69781,15.00,16.83,110.00
69801,15.00,17.04,110.00
69821,15.00,17.09,110.00
69841,15.00,17.12,111.27
69861,15.00,17.15,113.33
69881,15.00,17.16,114.76
69901,15.00,17.18,115.76
69921,15.00,17.38,110.00
69941,15.00,17.51,110.00
69961,15.00,17.61,110.00
69981,15.00,17.68,110.00
70001,15.00,17.73,110.00
70021,15.00,17.46,170.56
70041,15.00,17.17,175.95
70061,15.00,16.65,220.00
70081,15.00,16.18,215.35
70101,15.00,15.64,220.00
70121,15.00,14.87,220.00
70141,15.00,14.34,220.00
70161,15.00,13.96,201.46
70181,15.00,13.70,179.55
70201,15.00,13.69,128.72
70221,15.00,13.68,128.20
70241,15.00,13.68,126.79
70261,15.00,14.10,110.00
70281,15.00,14.40,110.00
70301,15.00,14.82,110.00
70321,15.00,15.21,110.00
70341,15.00,15.70,110.00
70361,15.00,16.05,110.00
70381,15.00,16.39,110.00
70401,15.00,16.63,110.00
70421,15.00,16.80,110.00
70441,15.00,17.02,110.00
70461,15.00,17.45,110.00
70481,15.00,17.86,110.00
70501,15.00,18.15,110.00
70521,15.00,18.35,110.00
70541,15.00,18.49,110.00
70561,15.00,18.20,172.97
70581,15.00,17.90,176.08
70601,15.00,17.69,159.71
70621,15.00,17.22,210.89
70641,15.00,16.79,204.70
70661,15.00,16.28,220.00
70681,15.00,15.71,220.00
70701,15.00,15.21,220.00
70721,15.00,14.57,220.00
70741,15.00,14.12,215.08
70761,15.00,13.81,189.07
70781,15.00,13.69,149.99
70801,15.00,13.69,127.60
70821,15.00,13.80,110.00
70841,15.00,14.40,110.00
70861,15.00,15.13,110.00
70881,15.00,15.94,110.00
70901,15.00,16.51,110.00
70921,15.00,16.91,110.00
70941,15.00,17.38,110.00
70961,15.00,17.71,110.00
70981,15.00,18.04,110.00
71001,15.00,18.36,110.00
71021,15.00,18.59,110.00
71041,15.00,18.75,110.00
71061,15.00,18.87,110.00
71081,15.00,18.94,110.00
71101,15.00,19.00,110.00
71121,15.00,18.84,145.41
71141,15.00,18.73,136.23
71161,15.00,18.66,129.79
71181,15.00,18.60,125.28
71201,15.00,18.47,141.94
71221,15.00,18.27,153.84
71241,15.00,17.84,202.08
71261,15.00,17.12,220.00
71281,15.00,16.51,220.00
71301,15.00,15.98,220.00
71321,15.00,15.40,220.00
71341,15.00,14.88,220.00
71361,15.00,14.52,196.57
71381,15.00,14.37,154.74
71401,15.00,14.27,146.08
71421,15.00,14.20,140.02
71441,15.00,14.46,110.00
71461,15.00,14.65,110.00
71481,15.00,14.99,110.00
71501,15.00,15.44,110.00
71521,15.00,15.76,110.00
71541,15.00,16.29,110.00
71561,15.00,16.66,110.00
71581,15.00,16.91,110.00
71601,15.00,17.19,110.00
71621,15.00,17.39,110.00
71641,15.00,17.62,110.00
71661,15.00,17.97,110.00
71681,15.00,18.22,110.00
71701,15.00,18.40,110.00
71721,15.00,18.43,110.00
71741,15.00,18.45,110.77
71761,15.00,18.46,111.92
71781,15.00,18.37,132.55
71801,15.00,18.31,127.39
71821,15.00,18.26,124.82
71841,15.00,18.04,160.61
71861,15.00,17.37,220.00
71881,15.00,16.68,220.00
71901,15.00,15.99,220.00
71921,15.00,15.22,220.00
71941,15.00,14.68,220.00
71961,15.00,14.20,220.00
71981,15.00,13.86,193.32
72001,15.00,13.63,173.76
72021,15.00,13.57,139.19
72041,15.00,13.60,121.00
72061,15.00,13.83,110.00
72081,15.00,14.10,110.00
72101,15.00,14.39,110.00
72121,15.00,14.71,110.00
72141,15.00,15.03,110.00
72161,15.00,15.58,110.00
72181,15.00,16.26,110.00
72201,15.00,16.73,110.00
72221,15.00,17.06,110.00
72241,15.00,17.30,110.00
72261,15.00,17.55,110.00
72281,15.00,18.03,110.00
72301,15.00,18.36,110.00
72321,15.00,18.59,110.00
72341,15.00,18.75,110.00
72361,15.00,18.86,110.00
72381,15.00,18.85,117.40
72401,15.00,18.64,154.91
72421,15.00,18.30,182.69
72441,15.00,17.97,182.79
72461,15.00,17.52,206.06
72481,15.00,17.21,180.08
72501,15.00,16.68,220.00
72521,15.00,16.20,215.40
72541,15.00,15.55,220.00
72561,15.00,15.10,214.65
72581,15.00,14.77,187.95
72601,15.00,14.56,168.21
72621,15.00,14.50,135.59
72641,15.00,14.68,110.00
72661,15.00,14.80,110.00
72681,15.00,14.89,110.00
72701,15.00,14.95,111.15
72721,15.00,15.31,110.00
72741,15.00,15.77,110.00
72761,15.00,16.10,110.00
72781,15.00,16.43,110.00
72801,15.00,16.66,110.00
72821,15.00,16.82,110.00
72841,15.00,17.03,110.00
72861,15.00,17.28,110.00
72881,15.00,17.54,110.00
72901,15.00,17.82,110.00
72921,15.00,18.02,110.00
72941,15.00,18.17,110.00
72961,15.00,18.26,110.00
72981,15.00,18.23,120.93
73001,15.00,18.12,139.04
73021,15.00,18.03,133.17
73041,15.00,17.97,128.02
73061,15.00,17.83,143.20
73081,15.00,17.22,220.00
73101,15.00,16.47,220.00
73121,15.00,15.74,220.00
73141,15.00,15.12,220.00
73161,15.00,14.51,220.00
73181,15.00,14.08,211.04
73201,15.00,13.78,186.10
73221,15.00,13.57,168.65
73241,15.00,13.53,135.56
73261,15.00,13.50,133.02
73281,15.00,13.65,110.00
73301,15.00,13.98,110.00
73321,15.00,14.41,110.00
73341,15.00,14.83,110.00
73361,15.00,15.33,110.00
73381,15.00,15.88,110.00
73401,15.00,16.38,110.00
73421,15.00,16.82,110.00
73441,15.00,17.41,110.00
73461,15.00,17.93,110.00
73481,15.00,18.48,110.00
73501,15.00,18.87,110.00
73521,15.00,19.14,110.00
73541,15.00,19.33,110.00
73561,15.00,19.46,110.00
73581,15.00,19.46,112.28
73601,15.00,19.46,112.16
73621,15.00,19.46,112.06
73641,15.00,19.16,171.49
73661,15.00,18.96,154.31
73681,15.00,18.62,180.90
73701,15.00,18.20,199.99
73721,15.00,17.48,220.00
73741,15.00,16.65,220.00
73761,15.00,15.76,220.00
73781,15.00,15.06,220.00
73801,15.00,14.57,220.00
73821,15.00,14.22,193.42
73841,15.00,13.98,173.46
73861,15.00,13.89,143.84
73881,15.00,13.93,117.69
73901,15.00,14.28,110.00
73921,15.00,14.63,110.00
73941,15.00,14.98,110.00
73961,15.00,15.33,110.00
73981,15.00,15.78,110.00
74001,15.00,16.10,110.00
74021,15.00,16.43,110.00
74041,15.00,16.66,110.00
74061,15.00,16.92,110.00
74081,15.00,17.10,110.00
74101,15.00,17.51,110.00
74121,15.00,17.90,110.00
74141,15.00,18.17,110.00
74161,15.00,18.56,110.00
74181,15.00,18.92,110.00
74201,15.00,19.18,110.00
74221,15.00,19.36,110.00
74241,15.00,19.19,145.99
74261,15.00,18.79,194.65
74281,15.00,18.31,210.64
74301,15.00,17.97,182.66
74321,15.00,17.42,220.00
74341,15.00,16.83,220.00
74361,15.00,16.31,220.00
74381,15.00,15.94,193.36
74401,15.00,15.58,194.05
74421,15.00,15.32,172.89
74441,15.00,15.25,137.20
74461,15.00,15.20,131.80
74481,15.00,15.27,110.00
